Journey_ID,Trip_ID,President,Origin_Country,Trip_Status,Start_Date,End_Date,Duration_Days,Destination_Country,Destination_Region,Destination_City,Visit_Category,Visit_Subtype,Sideline_Bilaterals,Counterpart_Event,Counterpart_Type,Trip_Objective,Source_Verification,Source_Reliability,Methodological_Notes,Tema_Foro,Verificacion_Status,MetHostHOGS,MetNonHostHOGS,NonHostHOGS_Name,PublicAddress,SignedAgreement,CulturalSiteOrCeremony,BusinessLeaderOrForum,MetIGOLeader,IGOLeader_Name
BRA-LU-J219,300,Luiz Inácio Lula da Silva,Brasil,Completed,2009-08-22,2009-08-22,1,Bolivia,South America,Villa Tunari,Bilateral,Working Visit,NA,Evo Morales,Jefe de Estado/Gobierno,"Visita de trabajo a Villa Tunari (Chapare), Bolivia; firma de credito brasileno de USD 332 millones para carretera Villa Tunari-San Ignacio de Moxos.",https://apublica.org/2011/06/alem-de-chavez-americanos-tambem-pediram-que-lula-moderasse-evo-morales/,Medium,"Fecha y lugar (22/08/2009, Villa Tunari) confirmados por reportaje de la Agencia Publica (2011) basado en cable diplomatico de WikiLeaks (09LAPAZ1233) y cruzado con cobertura retrospectiva de El Deber (Bolivia). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J220,301,Luiz Inácio Lula da Silva,Brasil,Completed,2009-08-28,2009-08-28,1,Argentina,South America,Bariloche,Multilateral,Regional Summit,NA,Reunión Extraordinaria del Consejo de Jefes de Estado de UNASUR - Bariloche,NA,Participacion en la cumbre extraordinaria de UNASUR en Bariloche sobre las bases militares de EEUU en Colombia.,https://www.gov.br/mre/pt-br/centrais-de-conteudo/publicacoes/discursos-artigos-e-entrevistas/presidente-da-republica/presidente-da-republica-federativa-do-brasil-discursos/luiz-inacio-lula-da-silva-2003-2011/discurso-do-presidente-da-republica-luiz-inacio-lula-da-silva-por-ocasiao-da-reuniao-extraordinaria-do-conselho-de-chefes-de-estado-e-de-governo-da-uniao-de-nacoes-sul-americanas-unasul-bariloche-28-de-agosto-de-2009,High,"Fecha y lugar (28/08/2009, Bariloche) confirmados por discurso oficial publicado en gov.br/mre; contexto cruzado con Global Voices y prensa argentina (diariodecuyo.com.ar). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J221,302,Luiz Inácio Lula da Silva,Brasil,Completed,2010-10-28,2010-10-28,1,Argentina,South America,Buenos Aires,Bilateral,Inauguration/Funeral,NA,Funeral de Estado de Néstor Kirchner,Jefe de Estado/Gobierno,Asistencia al velatorio y funeral de Estado del expresidente argentino Nestor Kirchner en la Casa Rosada.,https://en.wikipedia.org/wiki/Death_and_state_funeral_of_N%C3%A9stor_Kirchner,High,"Fecha (28/10/2010) y asistencia de Lula al velatorio en Casa Rosada confirmadas por articulo de Wikipedia (con cobertura de La Nacion, BBC y Al Jazeera). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J222,303,Luiz Inácio Lula da Silva,Brasil,Completed,2008-01-14,2008-01-14,1,Guatemala,Central America,Ciudad de Guatemala,Bilateral,Inauguration/Funeral,NA,Asunción de Álvaro Colom,Jefe de Estado/Gobierno,"Asistencia a la asuncion presidencial de Alvaro Colom en Guatemala, primera etapa de la gira que continuo a Cuba.",https://www.cut.org.br/noticias/lula-encontra-fidel-e-formaliza-acordos-comerciais-com-cuba-9f50,Medium,"QA-R7 2026-07-26: DISCREPANCIA GRAVE detectada y corregida. La URL anterior (gazetadopovo.com.br, 'lula-visita-fidel-e-diz-que-cubano-esta-recuperado') describe en realidad la visita de Lula a Cuba de FEBRERO DE 2010 (tras la cumbre del Grupo de Rio en Cancun/Mexico), no la de enero de 2008 -- URL de un anio equivocado para el mismo tipo de evento (Lula-Fidel Castro en Cuba). Reemplazada por nota de CUT (Central Unica dos Trabalhadores, publicada 16/01/2008) que confirma explicitamente: 'Lula chegou ontem a noite a Havana... procedente da Guatemala, onde assistiu a cerimonia de posse de Alvaro Colom', consistente con la fecha 14/01/2008 en Guatemala y el viaje continuo a Cuba (15/01/2008, ver Trip_ID 304).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J222,304,Luiz Inácio Lula da Silva,Brasil,Completed,2008-01-15,2008-01-15,1,Cuba,Caribbean,Havana,Bilateral,State Visit,TRUE,Raúl Castro (presidente interino) y Fidel Castro,Jefe de Estado/Gobierno,"Segunda visita oficial de Lula a Cuba; firma de una docena de acuerdos bilaterales con Raul Castro (linea de credito, mineria, acuicultura) y encuentro privado con Fidel Castro.",https://atarde.com.br/politica/lula-e-recebido-por-fidel-castro-em-cuba-145896,Medium,"QA-R7 2026-07-26: DISCREPANCIA GRAVE detectada y corregida. La URL anterior (cartacapital.com.br, 'lula-encerra-visita-a-cuba-em-encontro-com-raul-castro-e-miguel-dias') describe en realidad una visita de ENERO DE 2021, cuando Lula ya era EX-PRESIDENTE (viaje privado de un mes a Cuba para un documental de Oliver Stone, encuentro con Miguel Diaz-Canel) -- URL de un anio equivocado y fuera del mandato para el mismo tipo de evento (Lula-Raul/Fidel Castro en Cuba). Reemplazada por nota de A TARDE/Reuters (publicada 15/01/2008, 22h45) que confirma fecha, ciudad y hechos: Lula recibido por Raul Castro (presidente interino) en el Palacio de la Revolucion, firma de acuerdos petroleros y de credito, y encuentro privado con Fidel Castro el mismo dia. Evento real de enero de 2008 confirmado; solo la fuente citada originalmente era incorrecta.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J223,305,Luiz Inácio Lula da Silva,Brasil,Completed,2010-03-01,2010-03-01,1,Uruguay,South America,Montevideo,Bilateral,Inauguration/Funeral,NA,Asunción de José Mujica,Jefe de Estado/Gobierno,"Asistencia a la asuncion presidencial de Jose 'Pepe' Mujica en Uruguay, previa al viaje a Chile por el terremoto.",https://www.gazetadopovo.com.br/mundo/lula-se-encontra-com-michelle-bachelet-em-santiago-awv95kopz8mg38o7ghpssevke/,Medium,"Fecha de asuncion de Mujica (01/03/2010) es de conocimiento publico consolidado; articulo de Gazeta do Povo confirma que Lula estuvo en Montevideo antes de viajar a Santiago tras el terremoto. FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J223,306,Luiz Inácio Lula da Silva,Brasil,Completed,2010-03-01,2010-03-01,1,Chile,South America,Santiago,Bilateral,Working Visit,NA,Michelle Bachelet,Jefe de Estado/Gobierno,Visita de solidaridad a Chile tras el terremoto del 27/02/2010; oferta de hospital de campana de la Marina y equipos de rescate brasilenos.,https://www.diariodecuyo.com.ar/noticias/lula-fue-a-chile-y-ofrecio-colaboracion-927076.html,Medium,"Fecha corregida a 01/03/2010 (mismo dia que la asuncion de Mujica en Montevideo): Gazeta do Povo (publicada 01/03/2010 15h35) cita a Lula 'nesta segunda-feira (1o)' junto a Bachelet, y Diario de Cuyo (publicado 02/03/2010) dice explicitamente que la visita fue 'ayer' (=01/03). QA-R7 2026-07-26: la nota anterior indicaba 02/03/2010 por confundir la fecha de publicacion de Diario de Cuyo con la fecha del evento; corregido Start/End_Date de 2010-03-02 a 2010-03-01. Segundo tramo del mismo viaje fisico iniciado en Montevideo (asuncion de Mujica). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J224,307,Luiz Inácio Lula da Silva,Brasil,Completed,2010-08-02,2010-08-03,2,Argentina,South America,San Juan,Multilateral,Regional Summit,NA,"XXXIX Cumbre del Mercosur, San Juan",NA,"Participacion en la XXXIX Cumbre del Mercosur en San Juan, Argentina; Brasil recibe la presidencia pro tempore del bloque.",https://www.diariodecuyo.com.ar/politica/Medios-nacionales-reflejan-la-Cumbre-en-San-Juan-20100801-0011.html,Medium,"Fecha (2-3/08/2010) y sede (San Juan) confirmadas por Diario de Cuyo (cobertura local extensa de la cumbre) y cruzadas con nota sobre reunion bilateral Argentina-Brasil posterior ('cristina y lula a solas en san juan'). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J225,308,Luiz Inácio Lula da Silva,Brasil,Completed,2010-08-06,2010-08-06,1,Venezuela,South America,Caracas,Bilateral,Working Visit,NA,"Hugo Chávez (con Néstor Kirchner, secretario general de UNASUR)",Jefe de Estado/Gobierno,"Reunion en Caracas con Chavez y Kirchner (UNASUR) para mediar en la ruptura diplomatica Colombia-Venezuela, previa a la asuncion de Santos en Bogota.",https://diariodecuyo.com.ar/mundo/Chavez-decidio-enviar-a-su-canciller-a-la-asuncion-de-Santos-20100806-0011.html,Medium,"Fecha (viernes 06/08/2010) y motivo confirmados por Diario de Cuyo y BBC ('Venezuela and Colombia agree diplomatic roadmap'). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J225,309,Luiz Inácio Lula da Silva,Brasil,Completed,2010-08-07,2010-08-07,1,Colombia,South America,Bogotá,Bilateral,Inauguration/Funeral,NA,Asunción de Juan Manuel Santos,Jefe de Estado/Gobierno,"Asistencia a la asuncion presidencial de Juan Manuel Santos en Bogota, segunda etapa del viaje iniciado en Caracas.",https://en.wikipedia.org/wiki/First_inauguration_of_Juan_Manuel_Santos,Medium,"Fecha (07/08/2010) confirmada por articulo de Wikipedia sobre la asuncion de Santos, que menciona la presencia de Lula intentando mediar en la crisis Colombia-Venezuela. FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J226,310,Luiz Inácio Lula da Silva,Brasil,Completed,2008-04-10,2008-04-11,2,Netherlands,Europe,La Haya,Bilateral,State Visit,NA,Reina Beatriz / PM Jan Peter Balkenende,Jefe de Estado/Gobierno,"Visita de Estado a los Países Bajos por invitacion de la Reina Beatriz; cena de gala en el Palacio Noordeinde, reunion con el primer ministro sobre etanol y precios de alimentos.",https://www.hola.com/realeza/casa_holanda/2008041116737/casasreales/holandesa/maxima/gala/,Medium,"Fecha (10-11/04/2008) confirmada por Hola.com (cobertura de la cena de gala real) y Jornal de Brasilia ('Lula fara visita oficial a Holanda em abril'). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J226,311,Luiz Inácio Lula da Silva,Brasil,Completed,2008-04-11,2008-04-12,2,Czechia,Europe,Praga,Bilateral,Working Visit,NA,Václav Klaus,Jefe de Estado/Gobierno,"Visita de trabajo de dos dias a Praga, segunda etapa de la gira europea; firma de acuerdo de cooperacion economica e industrial con la Republica Checa.",https://deutsch.radio.cz/brasilianischer-praesident-zu-zweitaegigem-arbeitsbesuch-tschechien-8448818,High,"Fecha (llegada viernes 11/04, recepcion de Klaus sabado 12/04/2008) confirmada por Radio Prague International (articulo publicado 12/04/2008). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J227,312,Luiz Inácio Lula da Silva,Brasil,Completed,2008-04-20,2008-04-21,2,Ghana,Africa,Accra,Multilateral,Global Forum,NA,XII UNCTAD (Conferencia de la ONU sobre Comercio y Desarrollo) / John Kufuor,NA,Participacion en el segmento de alto nivel de la XII UNCTAD en Accra; encuentro bilateral con el presidente John Kufuor y visita a la Casa do Brasil.,https://digitallibrary.un.org/record/623756,Medium,"Fechas del segmento de alto nivel de UNCTAD XII (20-21/04/2008, Accra) confirmadas por registro oficial de Naciones Unidas. Presencia y agenda bilateral de Lula (recibimiento de Kufuor, visita a la Casa do Brasil) documentada en galeria oficial de la Biblioteca da Presidencia (fotos-de-viagens-internacionais-2008/gana, dominio con fetch bloqueado en este entorno pero titulo confirmado via busqueda) y en galeria fechada de Agencia Brasil (memoria.ebc.com.br, 21/04/2008). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato) - candidata a reverificacion con fuente de prensa adicional.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J228,313,Luiz Inácio Lula da Silva,Brasil,Completed,2008-11-10,2008-11-12,3,Italy,Europe,Roma,Bilateral,State Visit,NA,Silvio Berlusconi / Giorgio Napolitano,Jefe de Estado/Gobierno,"Visita de Estado a Italia; agenda economica ante la crisis financiera global, coordinacion previa al G20 de Washington, firma de acuerdos bilaterales.",https://www.gov.br/mre/pt-br/canais_atendimento/imprensa/notas-a-imprensa/2010-e-anteriores/atos-assinados-por-ocasiao-da-visita-do-presidente-luiz-inacio-lula-da-silva-a-italia-roma-10-a-12-de-novembro-de-2008,High,"Fechas (10-12/11/2008) y sede (Roma) confirmadas por nota oficial del MRE con la lista de actos firmados durante la visita. Cruzado con cobertura de prensa (Jornal de Brasilia, Correio Braziliense). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J229,314,Luiz Inácio Lula da Silva,Brasil,Completed,2009-06-17,2009-06-17,1,Kazakhstan,Asia-Pacific,Astana,Bilateral,Working Visit,NA,Nursultán Nazarbáyev,Jefe de Estado/Gobierno,"Visita de trabajo a Astana, en retribucion a la visita de Nazarbayev a Brasil en 2007; establecimiento de bases de cooperacion politica bilateral Brasil-Kazajistan.",https://pt.wikipedia.org/wiki/Rela%C3%A7%C3%B5es_entre_Brasil_e_Cazaquist%C3%A3o,Medium,"Fecha (17/06/2009) segun articulo de Wikipedia sobre relaciones Brasil-Kazajistan, cruzado con galeria de fotos de la Biblioteca da Presidencia ('fotos-de-viagens-internacionais-2009/casaquistao', dominio bloqueado para fetch en este entorno pero titulo confirmado via busqueda) y pagina de relaciones bilaterales del Itamaraty. FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J230,315,Luiz Inácio Lula da Silva,Brasil,Completed,2009-06-01,2009-06-01,1,El Salvador,Central America,San Salvador,Bilateral,Inauguration/Funeral,NA,Asunción de Mauricio Funes,Jefe de Estado/Gobierno,"Asistencia a la asuncion presidencial de Mauricio Funes, primer presidente de izquierda de El Salvador; presencia junto a Correa, Lugo, Bachelet, Ortega y Hillary Clinton.",https://www.gazetadopovo.com.br/mundo/mauricio-funes-assume-presidencia-de-el-salvador-lula-participa-blndhhu967za7bt98v5q54c3y/,Medium,"Fecha (01/06/2009) y participacion de Lula confirmadas por Gazeta do Povo y Jornal do Brasil (JB). FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J231,316,Luiz Inácio Lula da Silva,Brasil,Completed,2009-11-29,2009-12-01,3,Portugal,Europe,Estoril,Multilateral,Regional Summit,NA,XIX Cumbre Iberoamericana de Jefes de Estado y de Gobierno - Estoril,NA,Participacion en la XIX Cumbre Iberoamericana en Estoril ('Innovacion y Conocimiento'); Lula abandono la reunion horas antes del cierre por desacuerdos sobre la crisis de Honduras.,https://www.segib.org/?summit=xix-cumbre-iberoamericana-estoril-2009,High,"Fechas (29/11-01/12/2009) y sede (Estoril, Portugal) confirmadas por la Secretaria General Iberoamericana (SEGIB), organismo oficial de las cumbres. Episodio de salida anticipada de Lula documentado por El Comercio. FILA AGREGADA 2026-07-21 (fase de completitud, brecha Lula 2do mandato).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J232,317,Dilma Rousseff,Brasil,Completed,2013-03-08,2013-03-08,1,Venezuela,South America,Caracas,Bilateral,Inauguration/Funeral,NA,Funeral de Estado de Hugo Chávez,Jefe de Estado/Gobierno,"Asistencia al funeral de Estado de Hugo Chavez en Fuerte Tiuna, Caracas; Dilma regreso a Brasil el mismo dia al conocer que el velatorio se extenderia una semana mas.",https://www.diariodecuyo.com.ar/mundo/Ante-una-multitud-comenzo-el-Funeral-de-Estado-de-Hugo-Chavez-20130308-0020.html,Medium,"Fecha (08/03/2013, viernes) y asistencia de Dilma Rousseff al funeral de Estado confirmadas por Diario de Cuyo (articulo publicado el mismo dia 08/03/2013), que precisa que ella 'tambien volvio a Brasil al enterarse de que el velatorio se extenderia por una semana mas'. Cruzado con Estado de Minas ('Lula vai acompanhar funeral de Hugo Chavez', 06/03/2013). PRIORITARIO segun instrucciones del usuario: confirma que Dilma SI asistio al funeral. FILA AGREGADA 2026-07-21 (fase de completitud, brecha Dilma Rousseff).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J233,318,Dilma Rousseff,Brasil,Completed,2014-03-10,2014-03-11,2,Chile,South America,Valparaíso,Bilateral,Inauguration/Funeral,TRUE,Asunción de Michelle Bachelet (2do mandato),Jefe de Estado/Gobierno,Asistencia a la asuncion presidencial de Michelle Bachelet en el Congreso chileno (Valparaiso); reunion bilateral previa en el Palacio Cerro Castillo (Viña del Mar).,https://agenciabrasil.ebc.com.br/internacional/noticia/2014-03/dilma-se-reune-com-bachelet-que-volta-presidencia-do-chile,High,"Fechas (10-11/03/2014) confirmadas por Agencia Brasil (agencia publica oficial): Dilma partio el 10/03 y la asuncion/ceremonia en el Congreso Nacional fue el 11/03/2014; reunion bilateral previa con Bachelet en Cerro Castillo. Sideline_Bilaterals=TRUE por la reunion bilateral confirmada antes de la ceremonia. FILA AGREGADA 2026-07-21 (fase de completitud, brecha Dilma Rousseff).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-DR-J234,319,Dilma Rousseff,Brasil,Completed,2015-12-10,2015-12-10,1,Argentina,South America,Buenos Aires,Bilateral,Inauguration/Funeral,TRUE,Asunción de Mauricio Macri,Jefe de Estado/Gobierno,"Asistencia a la asuncion presidencial de Mauricio Macri; Dilma llego tarde y no alcanzo la ceremonia en el Congreso (avion demorado 20 min), pero tuvo reunion bilateral con Macri en la Casa Rosada antes de la entrega de la banda presidencial.",https://agenciabrasil.ebc.com.br/internacional/noticia/2015-12/macri-toma-posse-promete-combater-pobreza-e-apela-por-unidade-da,High,"Fecha (10/12/2015) y asistencia personal de Dilma (no delegada) confirmadas por Agencia Brasil (agencia publica oficial), incluyendo el incidente del vuelo demorado y la reunion bilateral en la Casa Rosada. Sideline_Bilaterals=TRUE por reunion bilateral confirmada con Macri. FILA AGREGADA 2026-07-21 (fase de completitud, brecha Dilma Rousseff) - responde a punto de verificacion especifico solicitado (¿fue o no fue?).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J232,320,Luiz Inácio Lula da Silva,Brasil,Completed,2003-05-25,2003-05-25,1,Argentina,South America,Buenos Aires,Bilateral,Inauguration/Funeral,NA,Posse de Néstor Kirchner,Jefe de Estado/Gobierno,Lula viaja a Buenos Aires para a posse do Presidente Néstor Kirchner.,https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia da Politica Externa do Governo Lula 2003-2006, DIA 25 de maio 2003 (p.27).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J233,321,Luiz Inácio Lula da Silva,Brasil,Completed,2003-06-17,2003-06-18,2,Paraguay,South America,Asunción,Multilateral,Regional Summit,NA,XXIV Cúpula do Mercosul,NA,Lula participa da XXIV Cúpula do Mercosul em Assunção; Brasil apresenta proposta 'Objetivo 2006' para a uniao aduaneira.,https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 17-18 de junho 2003 (p.30).",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J234,322,Luiz Inácio Lula da Silva,Brasil,Completed,2003-06-27,2003-06-28,2,Colombia,South America,El Carmen de Viboral,Multilateral,Regional Summit,NA,XIV Conselho Presidencial Andino (Comunidade Andina),NA,Primeira vez que um presidente brasileiro e convidado a uma cupula da Comunidade Andina (CAN); visita bilateral combinada.,https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 27-28 de junho 2003 (p.30-31). Tema_Foro asignado por analogia con bloques de integracion economica regional (CAN); no listado explicitamente en CODEBOOK 5.7, revisar.",Comercio/Integración Económica,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J235,323,Luiz Inácio Lula da Silva,Brasil,Completed,2003-07-10,2003-07-12,3,Portugal,Europe,Lisbon,Bilateral,Working Visit,NA,Jorge Sampaio / Seminário Empresarial Brasil-Portugal / sede da CPLP,Jefe de Estado/Gobierno,"Lula abre Seminario Empresarial em Lisboa, visita a sede da CPLP e assina acordo sobre legalizacao de brasileiros em situacao irregular.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 10-12 de julho 2003 (p.33).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J236,324,Luiz Inácio Lula da Silva,Brasil,Completed,2003-07-13,2003-07-14,2,United Kingdom,Europe,London,Multilateral,Global Forum,NA,Cúpula da Governança Progressista (convite de Tony Blair),NA,"Lula participa, a convite do Primeiro-Ministro Tony Blair, da Cupula da Governanca Progressista em Londres.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 13-14 de julho 2003 (p.33). Mismo Journey que tramo Espana (viagem continua).",Cooperación Política General,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J236,325,Luiz Inácio Lula da Silva,Brasil,Completed,2003-07-14,2003-07-16,3,Spain,Europe,Madrid,Bilateral,State Visit,NA,José María Aznar / Rey Juan Carlos I,Jefe de Estado/Gobierno,"Lula, em visita a Espanha, reune-se em Madri com o Presidente do Governo Aznar e com o Rei Juan Carlos I.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 14-16 de julho 2003 (p.34). Mismo Journey que tramo Reino Unido (viagem continua).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J237,326,Luiz Inácio Lula da Silva,Brasil,Completed,2003-08-14,2003-08-15,2,Paraguay,South America,Asunción,Bilateral,Inauguration/Funeral,NA,Posse de Nicanor Duarte Frutos,Jefe de Estado/Gobierno,"Lula visita o Paraguai para a posse do Presidente Nicanor Duarte Frutos e participa de Cupula Extraordinaria do Mercosul, Chile e Bolivia.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 14-15 de agosto 2003 (p.35-36). Clasificado Bilateral/Inauguration siguiendo convencion ya usada en la base para posses presidenciales (ver Ecuador ene-2003, Bolivia ene-2006), aunque incluyo cumbre extraordinaria del Mercosur.",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J238,327,Luiz Inácio Lula da Silva,Brasil,Completed,2003-08-24,2003-08-25,2,Peru,South America,Lima,Bilateral,Working Visit,NA,Alejandro Toledo / IV Foro Empresarial Brasil-Peru,Jefe de Estado/Gobierno,"Lula visita o Peru; e assinado o Acordo de Livre Comercio Mercosul-Peru (ACE-58), tornando o Peru Estado associado ao bloco.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIAS 24-25 de agosto 2003 (p.37); ciudad (Lima) confirmada por prensa (Diario de Cuiaba, 'Peru assina acordo de livre comercio').",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J239,328,Luiz Inácio Lula da Silva,Brasil,Completed,2003-08-26,2003-08-26,1,Venezuela,South America,Ciudad Guayana,Bilateral,Working Visit,NA,Hugo Chávez / obras da ponte sobre o rio Orinoco,Jefe de Estado/Gobierno,"Lula visita a Venezuela e vistoria as obras da ponte mista sobre o rio Orinoco, em Ciudad Guayana.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia, DIA 26 de agosto 2003 (p.37).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J240,329,Luiz Inácio Lula da Silva,Brasil,Completed,2003-09-25,2003-09-26,2,Mexico,North America,Mexico City,Bilateral,Working Visit,NA,Vicente Fox,Jefe de Estado/Gobierno,Lula assina acordo para eliminar bitributacao sobre pessoas fisicas e juridicas com o Mexico; segue no dia seguinte para Cuba.,https://anba.com.br/lula-fecha-acordo-com-vicente-fox-do-mexico-presidente-brasileiro-segue-hoje-para-cuba/,Medium,"Hallazgo Tanda 3 (completitud Lula 1). Fecha y ciudad (Cidade do Mexico) confirmadas por Agencia Brasil/ANBA (26/09/2003) y galeria oficial de fotos da Presidencia (biblioteca.presidencia.gov.br, fotos-de-viagens-internacionais-2003/mexico, Los Pinos). Tramo previo a Cuba (26-27/09/2003, ya cargado como BRA-LU-J031).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRA-LU-J241,330,Luiz Inácio Lula da Silva,Brasil,Completed,2003-10-16,2003-10-17,2,Argentina,South America,Buenos Aires,Bilateral,State Visit,NA,Néstor Kirchner,Jefe de Estado/Gobierno,"Lula realiza visita de Estado a Argentina e assina com Kirchner o 'Consenso de Buenos Aires', 22 pontos de posicoes comuns bilaterais.",https://funag.gov.br/loja/download/718-Cronologia_da_PolItica_Externa_do_Governo_Lula_2003_-_2006.pdf,High,"Hallazgo Tanda 3 (completitud Lula 1). Fecha segun FUNAG Cronologia da Politica Externa do Governo Lula 2003-2006, DIAS 16-17 de outubro 2003 (p.40-41).",NA,Verificada-URL,NA,NA,NA,NA,NA,NA,NA,NA,NA
